-1.92726 -2.3635 -3.41473 
-0.130769 -1.47241 -0.0201495 
0.0317243 -0.976298 0.043796 
0.121468 -0.515902 0.0597809 
0.001664 -0.883662 0.0564087 
-0.0120346 -0.947789 0.000976176 
-0.10167 -1.00053 -0.0836554 
-0.0172304 -1.24731 -0.111 
-0.0731401 -0.169636 -0.382061 
-0.282701 -0.646411 -0.560491 
